trajectory_key,case,Id,row_count,start_time,end_time,duration_hours,missing_count,infinite_count,duplicate_timestamp_count,invalid_interval_count,min_interval_hours,max_interval_hours
case3::72,case3,72,2765,0.0,138.2,138.2,0,0,0,0,0.04999999999998295,0.05000000000001137
case3::73,case3,73,2845,0.0,142.2,142.2,0,0,0,0,0.04999999999998295,0.05000000000001137
case3::74,case3,74,2776,0.0,138.75,138.75,0,0,0,0,0.04999999999998295,0.05000000000001137
case3::75,case3,75,2937,0.0,146.8,146.8,0,0,0,0,0.04999999999998295,0.05000000000001137
case3::76,case3,76,2903,0.0,145.1,145.1,0,0,0,0,0.04999999999998295,0.05000000000001137
case3::77,case3,77,2859,0.0,142.9,142.9,0,0,0,0,0.04999999999998295,0.05000000000001137
case3::78,case3,78,2841,0.0,142.0,142.0,0,0,0,0,0.04999999999998295,0.05000000000001137
case3::79,case3,79,2741,0.0,137.0,137.0,0,0,0,0,0.04999999999998295,0.05000000000001137
case3::80,case3,80,2873,0.0,143.6,143.6,0,0,0,0,0.04999999999998295,0.05000000000001137
case3::81,case3,81,2756,0.0,137.75,137.75,0,0,0,0,0.04999999999998295,0.05000000000001137
case3::82,case3,82,2749,0.0,137.4,137.4,0,0,0,0,0.04999999999998295,0.05000000000001137
case3::83,case3,83,2853,0.0,142.6,142.6,0,0,0,0,0.04999999999998295,0.05000000000001137
case3::84,case3,84,2746,0.0,137.25,137.25,0,0,0,0,0.04999999999998295,0.05000000000001137
case3::85,case3,85,2900,0.0,144.95,144.95,0,0,0,0,0.04999999999998295,0.05000000000001137
case3::86,case3,86,2902,0.0,145.05,145.05,0,0,0,0,0.04999999999998295,0.05000000000001137
case3::87,case3,87,2861,0.0,143.0,143.0,0,0,0,0,0.04999999999998295,0.05000000000001137
case3::88,case3,88,2753,0.0,137.6,137.6,0,0,0,0,0.04999999999998295,0.05000000000001137
case3::89,case3,89,2879,0.0,143.9,143.9,0,0,0,0,0.04999999999998295,0.05000000000001137
case3::90,case3,90,2815,0.0,140.7,140.7,0,0,0,0,0.04999999999998295,0.05000000000001137
case3::91,case3,91,2926,0.0,146.25,146.25,0,0,0,0,0.04999999999998295,0.05000000000001137
case3::92,case3,92,2866,0.0,143.25,143.25,0,0,0,0,0.04999999999998295,0.05000000000001137
case3::93,case3,93,2916,0.0,145.75,145.75,0,0,0,0,0.04999999999998295,0.05000000000001137
case3::94,case3,94,2825,0.0,141.2,141.2,0,0,0,0,0.04999999999998295,0.05000000000001137
case3::95,case3,95,2816,0.0,140.75,140.75,0,0,0,0,0.04999999999998295,0.05000000000001137
case3::96,case3,96,2919,0.0,145.9,145.9,0,0,0,0,0.04999999999998295,0.05000000000001137
case3::97,case3,97,2755,0.0,137.7,137.7,0,0,0,0,0.04999999999998295,0.05000000000001137
case3::98,case3,98,2770,0.0,138.45,138.45,0,0,0,0,0.04999999999998295,0.05000000000001137
case3::99,case3,99,2778,0.0,138.85,138.85,0,0,0,0,0.04999999999998295,0.05000000000001137
case3::100,case3,100,2807,0.0,140.3,140.3,0,0,0,0,0.04999999999998295,0.05000000000001137
case4::1,case4,1,2552,0.0,127.55,127.55,0,0,0,0,0.04999999999999716,0.05000000000001137
case4::2,case4,2,2556,0.0,127.75,127.75,0,0,0,0,0.04999999999999716,0.05000000000001137
case4::3,case4,3,2384,0.0,119.15,119.15,0,0,0,0,0.04999999999999716,0.05000000000001137
case4::4,case4,4,2477,0.0,123.8,123.8,0,0,0,0,0.04999999999999716,0.05000000000001137
case4::5,case4,5,2564,0.0,128.15,128.15,0,0,0,0,0.04999999999998295,0.05000000000001137
case4::6,case4,6,2568,0.0,128.35,128.35,0,0,0,0,0.04999999999998295,0.05000000000001137
case4::7,case4,7,2465,0.0,123.2,123.2,0,0,0,0,0.04999999999999716,0.05000000000001137
case4::8,case4,8,2394,0.0,119.65,119.65,0,0,0,0,0.04999999999999716,0.05000000000001137
case4::9,case4,9,2555,0.0,127.7,127.7,0,0,0,0,0.04999999999999716,0.05000000000001137
case4::10,case4,10,2562,0.0,128.05,128.05,0,0,0,0,0.04999999999999716,0.05000000000001137
case4::11,case4,11,2371,0.0,118.5,118.5,0,0,0,0,0.04999999999999716,0.05000000000001137
case4::12,case4,12,2556,0.0,127.75,127.75,0,0,0,0,0.04999999999999716,0.05000000000001137
case4::13,case4,13,2521,0.0,126.0,126.0,0,0,0,0,0.04999999999999716,0.05000000000001137
case4::14,case4,14,2444,0.0,122.15,122.15,0,0,0,0,0.04999999999999716,0.05000000000001137
case4::15,case4,15,2398,0.0,119.85,119.85,0,0,0,0,0.04999999999999716,0.05000000000001137
case4::16,case4,16,2370,0.0,118.45,118.45,0,0,0,0,0.04999999999999716,0.05000000000001137
case4::17,case4,17,2374,0.0,118.65,118.65,0,0,0,0,0.04999999999999716,0.05000000000001137
case4::18,case4,18,2534,0.0,126.65,126.65,0,0,0,0,0.04999999999999716,0.05000000000001137
case4::19,case4,19,2428,0.0,121.35,121.35,0,0,0,0,0.04999999999999716,0.05000000000001137
case4::20,case4,20,2369,0.0,118.4,118.4,0,0,0,0,0.04999999999999716,0.05000000000001137
case4::21,case4,21,2441,0.0,122.0,122.0,0,0,0,0,0.04999999999999716,0.05000000000001137
case4::22,case4,22,2525,0.0,126.2,126.2,0,0,0,0,0.04999999999999716,0.05000000000001137
case4::23,case4,23,2463,0.0,123.1,123.1,0,0,0,0,0.04999999999999716,0.05000000000001137
case4::24,case4,24,2494,0.0,124.65,124.65,0,0,0,0,0.04999999999999716,0.05000000000001137
case4::25,case4,25,2518,0.0,125.85,125.85,0,0,0,0,0.04999999999999716,0.05000000000001137
case4::26,case4,26,2504,0.0,125.15,125.15,0,0,0,0,0.04999999999999716,0.05000000000001137
case4::27,case4,27,2396,0.0,119.75,119.75,0,0,0,0,0.04999999999999716,0.05000000000001137
case4::28,case4,28,2464,0.0,123.15,123.15,0,0,0,0,0.04999999999999716,0.05000000000001137
case4::29,case4,29,2431,0.0,121.5,121.5,0,0,0,0,0.04999999999999716,0.05000000000001137
case4::30,case4,30,2407,0.0,120.3,120.3,0,0,0,0,0.04999999999999716,0.05000000000001137
case4::31,case4,31,2412,0.0,120.55,120.55,0,0,0,0,0.04999999999999716,0.05000000000001137
case4::32,case4,32,2507,0.0,125.3,125.3,0,0,0,0,0.04999999999999716,0.05000000000001137
case4::33,case4,33,2558,0.0,127.85,127.85,0,0,0,0,0.04999999999999716,0.05000000000001137
case4::34,case4,34,2388,0.0,119.35,119.35,0,0,0,0,0.04999999999999716,0.05000000000001137
case4::35,case4,35,2412,0.0,120.55,120.55,0,0,0,0,0.04999999999999716,0.05000000000001137
case4::36,case4,36,2411,0.0,120.5,120.5,0,0,0,0,0.04999999999999716,0.05000000000001137
case4::37,case4,37,2408,0.0,120.35,120.35,0,0,0,0,0.04999999999999716,0.05000000000001137
case4::38,case4,38,2430,0.0,121.45,121.45,0,0,0,0,0.04999999999999716,0.05000000000001137
case4::39,case4,39,2410,0.0,120.45,120.45,0,0,0,0,0.04999999999999716,0.05000000000001137
case4::40,case4,40,2457,0.0,122.8,122.8,0,0,0,0,0.04999999999999716,0.05000000000001137
case4::41,case4,41,2531,0.0,126.5,126.5,0,0,0,0,0.04999999999999716,0.05000000000001137
case4::42,case4,42,2471,0.0,123.5,123.5,0,0,0,0,0.04999999999999716,0.05000000000001137
case4::43,case4,43,2414,0.0,120.65,120.65,0,0,0,0,0.04999999999999716,0.05000000000001137
case4::44,case4,44,2513,0.0,125.6,125.6,0,0,0,0,0.04999999999999716,0.05000000000001137
case4::45,case4,45,2475,0.0,123.7,123.7,0,0,0,0,0.04999999999999716,0.05000000000001137
case4::46,case4,46,2368,0.0,118.35,118.35,0,0,0,0,0.04999999999999716,0.05000000000001137
case4::47,case4,47,2516,0.0,125.75,125.75,0,0,0,0,0.04999999999999716,0.05000000000001137
case4::48,case4,48,2380,0.0,118.95,118.95,0,0,0,0,0.04999999999999716,0.05000000000001137
case4::49,case4,49,2452,0.0,122.55,122.55,0,0,0,0,0.04999999999999716,0.05000000000001137
case4::50,case4,50,2428,0.0,121.35,121.35,0,0,0,0,0.04999999999999716,0.05000000000001137
case4::51,case4,51,2520,0.0,125.95,125.95,0,0,0,0,0.04999999999999716,0.05000000000001137
case4::52,case4,52,2465,0.0,123.2,123.2,0,0,0,0,0.04999999999999716,0.05000000000001137
case4::53,case4,53,2481,0.0,124.0,124.0,0,0,0,0,0.04999999999999716,0.05000000000001137
case4::54,case4,54,2490,0.0,124.45,124.45,0,0,0,0,0.04999999999999716,0.05000000000001137
case4::55,case4,55,2509,0.0,125.4,125.4,0,0,0,0,0.04999999999999716,0.05000000000001137
case4::56,case4,56,2373,0.0,118.6,118.6,0,0,0,0,0.04999999999999716,0.05000000000001137
case4::57,case4,57,2545,0.0,127.2,127.2,0,0,0,0,0.04999999999999716,0.05000000000001137
case4::58,case4,58,2528,0.0,126.35,126.35,0,0,0,0,0.04999999999999716,0.05000000000001137
case4::59,case4,59,2561,0.0,128.0,128.0,0,0,0,0,0.04999999999999716,0.05000000000001137
case4::60,case4,60,2445,0.0,122.2,122.2,0,0,0,0,0.04999999999999716,0.05000000000001137
case4::61,case4,61,2556,0.0,127.75,127.75,0,0,0,0,0.04999999999999716,0.05000000000001137
case4::62,case4,62,2516,0.0,125.75,125.75,0,0,0,0,0.04999999999999716,0.05000000000001137
case4::63,case4,63,2531,0.0,126.5,126.5,0,0,0,0,0.04999999999999716,0.05000000000001137
case4::64,case4,64,2437,0.0,121.8,121.8,0,0,0,0,0.04999999999999716,0.05000000000001137
case4::65,case4,65,2520,0.0,125.95,125.95,0,0,0,0,0.04999999999999716,0.05000000000001137
case4::66,case4,66,2541,0.0,127.0,127.0,0,0,0,0,0.04999999999999716,0.05000000000001137
case4::67,case4,67,2407,0.0,120.3,120.3,0,0,0,0,0.04999999999999716,0.05000000000001137
case4::68,case4,68,2382,0.0,119.05,119.05,0,0,0,0,0.04999999999999716,0.05000000000001137
case4::69,case4,69,2471,0.0,123.5,123.5,0,0,0,0,0.04999999999999716,0.05000000000001137
case4::70,case4,70,2381,0.0,119.0,119.0,0,0,0,0,0.04999999999999716,0.05000000000001137
case4::71,case4,71,2480,0.0,123.95,123.95,0,0,0,0,0.04999999999999716,0.05000000000001137
case4::72,case4,72,2459,0.0,122.9,122.9,0,0,0,0,0.04999999999999716,0.05000000000001137
case4::73,case4,73,2368,0.0,118.35,118.35,0,0,0,0,0.04999999999999716,0.05000000000001137
case4::74,case4,74,2378,0.0,118.85,118.85,0,0,0,0,0.04999999999999716,0.05000000000001137
case4::75,case4,75,2400,0.0,119.95,119.95,0,0,0,0,0.04999999999999716,0.05000000000001137
case4::76,case4,76,2360,0.0,117.95,117.95,0,0,0,0,0.04999999999999716,0.05000000000001137
case4::77,case4,77,2546,0.0,127.25,127.25,0,0,0,0,0.04999999999999716,0.05000000000001137
case4::78,case4,78,2452,0.0,122.55,122.55,0,0,0,0,0.04999999999999716,0.05000000000001137
case4::79,case4,79,2537,0.0,126.8,126.8,0,0,0,0,0.04999999999999716,0.05000000000001137
case4::80,case4,80,2372,0.0,118.55,118.55,0,0,0,0,0.04999999999999716,0.05000000000001137
case4::81,case4,81,2427,0.0,121.3,121.3,0,0,0,0,0.04999999999999716,0.05000000000001137
case4::82,case4,82,2433,0.0,121.6,121.6,0,0,0,0,0.04999999999999716,0.05000000000001137
case4::83,case4,83,2377,0.0,118.8,118.8,0,0,0,0,0.04999999999999716,0.05000000000001137
case4::84,case4,84,2546,0.0,127.25,127.25,0,0,0,0,0.04999999999999716,0.05000000000001137
case4::85,case4,85,2361,0.0,118.0,118.0,0,0,0,0,0.04999999999999716,0.05000000000001137
case4::86,case4,86,2423,0.0,121.1,121.1,0,0,0,0,0.04999999999999716,0.05000000000001137
case4::87,case4,87,2352,0.0,117.55,117.55,0,0,0,0,0.04999999999999716,0.05000000000001137
case4::88,case4,88,2384,0.0,119.15,119.15,0,0,0,0,0.04999999999999716,0.05000000000001137
case4::89,case4,89,2500,0.0,124.95,124.95,0,0,0,0,0.04999999999999716,0.05000000000001137
case4::90,case4,90,2441,0.0,122.0,122.0,0,0,0,0,0.04999999999999716,0.05000000000001137
case4::91,case4,91,2410,0.0,120.45,120.45,0,0,0,0,0.04999999999999716,0.05000000000001137
case4::92,case4,92,2385,0.0,119.2,119.2,0,0,0,0,0.04999999999999716,0.05000000000001137
case4::93,case4,93,2385,0.0,119.2,119.2,0,0,0,0,0.04999999999999716,0.05000000000001137
case4::94,case4,94,2478,0.0,123.85,123.85,0,0,0,0,0.04999999999999716,0.05000000000001137
case4::95,case4,95,2362,0.0,118.05,118.05,0,0,0,0,0.04999999999999716,0.05000000000001137
case4::96,case4,96,2506,0.0,125.25,125.25,0,0,0,0,0.04999999999999716,0.05000000000001137
case4::97,case4,97,2436,0.0,121.75,121.75,0,0,0,0,0.04999999999999716,0.05000000000001137
case4::98,case4,98,2409,0.0,120.4,120.4,0,0,0,0,0.04999999999999716,0.05000000000001137
case4::99,case4,99,2453,0.0,122.6,122.6,0,0,0,0,0.04999999999999716,0.05000000000001137
case4::100,case4,100,2510,0.0,125.45,125.45,0,0,0,0,0.04999999999999716,0.05000000000001137
case5::1,case5,1,2479,0.0,123.9,123.9,0,0,0,0,0.04999999999999716,0.05000000000001137
case5::2,case5,2,2556,0.0,127.75,127.75,0,0,0,0,0.04999999999999716,0.05000000000001137
case5::3,case5,3,2474,0.0,123.65,123.65,0,0,0,0,0.04999999999999716,0.05000000000001137
case5::4,case5,4,2484,0.0,124.15,124.15,0,0,0,0,0.04999999999999716,0.05000000000001137
case5::5,case5,5,2430,0.0,121.45,121.45,0,0,0,0,0.04999999999999716,0.05000000000001137
case5::6,case5,6,2407,0.0,120.3,120.3,0,0,0,0,0.04999999999999716,0.05000000000001137
case5::7,case5,7,2402,0.0,120.05,120.05,0,0,0,0,0.04999999999999716,0.05000000000001137
case5::8,case5,8,2403,0.0,120.1,120.1,0,0,0,0,0.04999999999999716,0.05000000000001137
case5::9,case5,9,2456,0.0,122.75,122.75,0,0,0,0,0.04999999999999716,0.05000000000001137
case5::10,case5,10,2557,0.0,127.8,127.8,0,0,0,0,0.04999999999999716,0.05000000000001137
case5::11,case5,11,2397,0.0,119.8,119.8,0,0,0,0,0.04999999999999716,0.05000000000001137
case5::12,case5,12,2567,0.0,128.3,128.3,0,0,0,0,0.04999999999998295,0.05000000000001137
case5::13,case5,13,2397,0.0,119.8,119.8,0,0,0,0,0.04999999999999716,0.05000000000001137
case5::14,case5,14,2449,0.0,122.4,122.4,0,0,0,0,0.04999999999999716,0.05000000000001137
case5::15,case5,15,2427,0.0,121.3,121.3,0,0,0,0,0.04999999999999716,0.05000000000001137
case5::16,case5,16,2506,0.0,125.25,125.25,0,0,0,0,0.04999999999999716,0.05000000000001137
case5::17,case5,17,2391,0.0,119.5,119.5,0,0,0,0,0.04999999999999716,0.05000000000001137
case5::18,case5,18,2397,0.0,119.8,119.8,0,0,0,0,0.04999999999999716,0.05000000000001137
case5::19,case5,19,2464,0.0,123.15,123.15,0,0,0,0,0.04999999999999716,0.05000000000001137
case5::20,case5,20,2413,0.0,120.6,120.6,0,0,0,0,0.04999999999999716,0.05000000000001137
case5::21,case5,21,2361,0.0,118.0,118.0,0,0,0,0,0.04999999999999716,0.05000000000001137
case5::22,case5,22,2508,0.0,125.35,125.35,0,0,0,0,0.04999999999999716,0.05000000000001137
case5::23,case5,23,2483,0.0,124.1,124.1,0,0,0,0,0.04999999999999716,0.05000000000001137
case5::24,case5,24,2458,0.0,122.85,122.85,0,0,0,0,0.04999999999999716,0.05000000000001137
case5::25,case5,25,2463,0.0,123.1,123.1,0,0,0,0,0.04999999999999716,0.05000000000001137
case5::26,case5,26,2401,0.0,120.0,120.0,0,0,0,0,0.04999999999999716,0.05000000000001137
case5::27,case5,27,2497,0.0,124.8,124.8,0,0,0,0,0.04999999999999716,0.05000000000001137
case5::28,case5,28,2432,0.0,121.55,121.55,0,0,0,0,0.04999999999999716,0.05000000000001137
case5::29,case5,29,2555,0.0,127.7,127.7,0,0,0,0,0.04999999999999716,0.05000000000001137
case5::30,case5,30,2529,0.0,126.4,126.4,0,0,0,0,0.04999999999999716,0.05000000000001137
case5::31,case5,31,2521,0.0,126.0,126.0,0,0,0,0,0.04999999999999716,0.05000000000001137
case5::32,case5,32,2407,0.0,120.3,120.3,0,0,0,0,0.04999999999999716,0.05000000000001137
case5::33,case5,33,2490,0.0,124.45,124.45,0,0,0,0,0.04999999999999716,0.05000000000001137
case5::34,case5,34,2512,0.0,125.55,125.55,0,0,0,0,0.04999999999999716,0.05000000000001137
case5::35,case5,35,2496,0.0,124.75,124.75,0,0,0,0,0.04999999999999716,0.05000000000001137
case5::36,case5,36,2524,0.0,126.15,126.15,0,0,0,0,0.04999999999999716,0.05000000000001137
case5::37,case5,37,2530,0.0,126.45,126.45,0,0,0,0,0.04999999999999716,0.05000000000001137
case5::38,case5,38,2441,0.0,122.0,122.0,0,0,0,0,0.04999999999999716,0.05000000000001137
case5::39,case5,39,2409,0.0,120.4,120.4,0,0,0,0,0.04999999999999716,0.05000000000001137
case5::40,case5,40,2505,0.0,125.2,125.2,0,0,0,0,0.04999999999999716,0.05000000000001137
case5::41,case5,41,2454,0.0,122.65,122.65,0,0,0,0,0.04999999999999716,0.05000000000001137
case5::42,case5,42,2485,0.0,124.2,124.2,0,0,0,0,0.04999999999999716,0.05000000000001137
case5::43,case5,43,2535,0.0,126.7,126.7,0,0,0,0,0.04999999999999716,0.05000000000001137
case5::44,case5,44,2470,0.0,123.45,123.45,0,0,0,0,0.04999999999999716,0.05000000000001137
case5::45,case5,45,2408,0.0,120.35,120.35,0,0,0,0,0.04999999999999716,0.05000000000001137
case5::46,case5,46,2361,0.0,118.0,118.0,0,0,0,0,0.04999999999999716,0.05000000000001137
case5::47,case5,47,2380,0.0,118.95,118.95,0,0,0,0,0.04999999999999716,0.05000000000001137
case5::48,case5,48,2509,0.0,125.4,125.4,0,0,0,0,0.04999999999999716,0.05000000000001137
case5::49,case5,49,2460,0.0,122.95,122.95,0,0,0,0,0.04999999999999716,0.05000000000001137
case5::50,case5,50,2491,0.0,124.5,124.5,0,0,0,0,0.04999999999999716,0.05000000000001137
case5::51,case5,51,2372,0.0,118.55,118.55,0,0,0,0,0.04999999999999716,0.05000000000001137
case5::52,case5,52,2375,0.0,118.7,118.7,0,0,0,0,0.04999999999999716,0.05000000000001137
case5::53,case5,53,2520,0.0,125.95,125.95,0,0,0,0,0.04999999999999716,0.05000000000001137
case5::54,case5,54,2393,0.0,119.6,119.6,0,0,0,0,0.04999999999999716,0.05000000000001137
case5::55,case5,55,2478,0.0,123.85,123.85,0,0,0,0,0.04999999999999716,0.05000000000001137
case5::56,case5,56,2488,0.0,124.35,124.35,0,0,0,0,0.04999999999999716,0.05000000000001137
case5::57,case5,57,2453,0.0,122.6,122.6,0,0,0,0,0.04999999999999716,0.05000000000001137
case5::58,case5,58,2522,0.0,126.05,126.05,0,0,0,0,0.04999999999999716,0.05000000000001137
case5::59,case5,59,2367,0.0,118.3,118.3,0,0,0,0,0.04999999999999716,0.05000000000001137
case5::60,case5,60,2428,0.0,121.35,121.35,0,0,0,0,0.04999999999999716,0.05000000000001137
case5::61,case5,61,2518,0.0,125.85,125.85,0,0,0,0,0.04999999999999716,0.05000000000001137
case5::62,case5,62,2429,0.0,121.4,121.4,0,0,0,0,0.04999999999999716,0.05000000000001137
case5::63,case5,63,2438,0.0,121.85,121.85,0,0,0,0,0.04999999999999716,0.05000000000001137
case5::64,case5,64,2481,0.0,124.0,124.0,0,0,0,0,0.04999999999999716,0.05000000000001137
case5::65,case5,65,2446,0.0,122.25,122.25,0,0,0,0,0.04999999999999716,0.05000000000001137
case5::66,case5,66,2545,0.0,127.2,127.2,0,0,0,0,0.04999999999999716,0.05000000000001137
case5::67,case5,67,2379,0.0,118.9,118.9,0,0,0,0,0.04999999999999716,0.05000000000001137
case5::68,case5,68,2396,0.0,119.75,119.75,0,0,0,0,0.04999999999999716,0.05000000000001137
case5::69,case5,69,2424,0.0,121.15,121.15,0,0,0,0,0.04999999999999716,0.05000000000001137
case5::70,case5,70,2523,0.0,126.1,126.1,0,0,0,0,0.04999999999999716,0.05000000000001137
case5::71,case5,71,2503,0.0,125.1,125.1,0,0,0,0,0.04999999999999716,0.05000000000001137
case5::72,case5,72,2437,0.0,121.8,121.8,0,0,0,0,0.04999999999999716,0.05000000000001137
case5::73,case5,73,2526,0.0,126.25,126.25,0,0,0,0,0.04999999999999716,0.05000000000001137
case5::74,case5,74,2547,0.0,127.3,127.3,0,0,0,0,0.04999999999999716,0.05000000000001137
case5::75,case5,75,2497,0.0,124.8,124.8,0,0,0,0,0.04999999999999716,0.05000000000001137
case5::76,case5,76,2463,0.0,123.1,123.1,0,0,0,0,0.04999999999999716,0.05000000000001137
case5::77,case5,77,2486,0.0,124.25,124.25,0,0,0,0,0.04999999999999716,0.05000000000001137
case5::78,case5,78,2388,0.0,119.35,119.35,0,0,0,0,0.04999999999999716,0.05000000000001137
case5::79,case5,79,2385,0.0,119.2,119.2,0,0,0,0,0.04999999999999716,0.05000000000001137
case5::80,case5,80,2457,0.0,122.8,122.8,0,0,0,0,0.04999999999999716,0.05000000000001137
case5::81,case5,81,2506,0.0,125.25,125.25,0,0,0,0,0.04999999999999716,0.05000000000001137
case5::82,case5,82,2428,0.0,121.35,121.35,0,0,0,0,0.04999999999999716,0.05000000000001137
case5::83,case5,83,2548,0.0,127.35,127.35,0,0,0,0,0.04999999999999716,0.05000000000001137
case5::84,case5,84,2504,0.0,125.15,125.15,0,0,0,0,0.04999999999999716,0.05000000000001137
case5::85,case5,85,2438,0.0,121.85,121.85,0,0,0,0,0.04999999999999716,0.05000000000001137
case5::86,case5,86,2434,0.0,121.65,121.65,0,0,0,0,0.04999999999999716,0.05000000000001137
case5::87,case5,87,2374,0.0,118.65,118.65,0,0,0,0,0.04999999999999716,0.05000000000001137
case5::88,case5,88,2376,0.0,118.75,118.75,0,0,0,0,0.04999999999999716,0.05000000000001137
case5::89,case5,89,2466,0.0,123.25,123.25,0,0,0,0,0.04999999999999716,0.05000000000001137
case5::90,case5,90,2406,0.0,120.25,120.25,0,0,0,0,0.04999999999999716,0.05000000000001137
case5::91,case5,91,2394,0.0,119.65,119.65,0,0,0,0,0.04999999999999716,0.05000000000001137
case5::92,case5,92,2547,0.0,127.3,127.3,0,0,0,0,0.04999999999999716,0.05000000000001137
case5::93,case5,93,2419,0.0,120.9,120.9,0,0,0,0,0.04999999999999716,0.05000000000001137
case5::94,case5,94,2370,0.0,118.45,118.45,0,0,0,0,0.04999999999999716,0.05000000000001137
case5::95,case5,95,2533,0.0,126.6,126.6,0,0,0,0,0.04999999999999716,0.05000000000001137
case5::96,case5,96,2390,0.0,119.45,119.45,0,0,0,0,0.04999999999999716,0.05000000000001137
case5::97,case5,97,2362,0.0,118.05,118.05,0,0,0,0,0.04999999999999716,0.05000000000001137
case5::98,case5,98,2405,0.0,120.2,120.2,0,0,0,0,0.04999999999999716,0.05000000000001137
case5::99,case5,99,2363,0.0,118.1,118.1,0,0,0,0,0.04999999999999716,0.05000000000001137
case5::100,case5,100,2344,0.0,117.15,117.15,0,0,0,0,0.04999999999999716,0.05000000000001137
case6::1,case6,1,2654,0.0,132.65,132.65,0,0,0,0,0.04999999999998295,0.05000000000001137
case6::2,case6,2,2700,0.0,134.95,134.95,0,0,0,0,0.04999999999998295,0.05000000000001137
case6::3,case6,3,2565,0.0,128.2,128.2,0,0,0,0,0.04999999999998295,0.05000000000001137
case6::4,case6,4,2624,0.0,131.15,131.15,0,0,0,0,0.04999999999998295,0.05000000000001137
case6::5,case6,5,2691,0.0,134.5,134.5,0,0,0,0,0.04999999999998295,0.05000000000001137
case6::6,case6,6,2725,0.0,136.2,136.2,0,0,0,0,0.04999999999998295,0.05000000000001137
case6::7,case6,7,2753,0.0,137.6,137.6,0,0,0,0,0.04999999999998295,0.05000000000001137
case6::8,case6,8,2624,0.0,131.15,131.15,0,0,0,0,0.04999999999998295,0.05000000000001137
case6::9,case6,9,2683,0.0,134.1,134.1,0,0,0,0,0.04999999999998295,0.05000000000001137
case6::10,case6,10,2642,0.0,132.05,132.05,0,0,0,0,0.04999999999998295,0.05000000000001137
case6::11,case6,11,2613,0.0,130.6,130.6,0,0,0,0,0.04999999999998295,0.05000000000001137
case6::12,case6,12,2615,0.0,130.7,130.7,0,0,0,0,0.04999999999998295,0.05000000000001137
case6::13,case6,13,2665,0.0,133.2,133.2,0,0,0,0,0.04999999999998295,0.05000000000001137
case6::14,case6,14,2735,0.0,136.7,136.7,0,0,0,0,0.04999999999998295,0.05000000000001137
case6::15,case6,15,2749,0.0,137.4,137.4,0,0,0,0,0.04999999999998295,0.05000000000001137
case6::16,case6,16,2751,0.0,137.5,137.5,0,0,0,0,0.04999999999998295,0.05000000000001137
case6::17,case6,17,2696,0.0,134.75,134.75,0,0,0,0,0.04999999999998295,0.05000000000001137
case6::18,case6,18,2695,0.0,134.7,134.7,0,0,0,0,0.04999999999998295,0.05000000000001137
case6::19,case6,19,2572,0.0,128.55,128.55,0,0,0,0,0.04999999999998295,0.05000000000001137
case6::20,case6,20,2605,0.0,130.2,130.2,0,0,0,0,0.04999999999998295,0.05000000000001137
case6::21,case6,21,2728,0.0,136.35,136.35,0,0,0,0,0.04999999999998295,0.05000000000001137
case6::22,case6,22,2715,0.0,135.7,135.7,0,0,0,0,0.04999999999998295,0.05000000000001137
case6::23,case6,23,2560,0.0,127.95,127.95,0,0,0,0,0.04999999999999716,0.05000000000001137
case6::24,case6,24,2636,0.0,131.75,131.75,0,0,0,0,0.04999999999998295,0.05000000000001137
case6::25,case6,25,2560,0.0,127.95,127.95,0,0,0,0,0.04999999999999716,0.05000000000001137
case6::26,case6,26,2645,0.0,132.2,132.2,0,0,0,0,0.04999999999998295,0.05000000000001137
case6::27,case6,27,2713,0.0,135.6,135.6,0,0,0,0,0.04999999999998295,0.05000000000001137
case6::28,case6,28,2719,0.0,135.9,135.9,0,0,0,0,0.04999999999998295,0.05000000000001137
case6::29,case6,29,2566,0.0,128.25,128.25,0,0,0,0,0.04999999999998295,0.05000000000001137
case6::30,case6,30,2704,0.0,135.15,135.15,0,0,0,0,0.04999999999998295,0.05000000000001137
case6::31,case6,31,2590,0.0,129.45,129.45,0,0,0,0,0.04999999999998295,0.05000000000001137
case6::32,case6,32,2682,0.0,134.05,134.05,0,0,0,0,0.04999999999998295,0.05000000000001137
case6::33,case6,33,2710,0.0,135.45,135.45,0,0,0,0,0.04999999999998295,0.05000000000001137
case6::34,case6,34,2745,0.0,137.2,137.2,0,0,0,0,0.04999999999998295,0.05000000000001137
case6::35,case6,35,2715,0.0,135.7,135.7,0,0,0,0,0.04999999999998295,0.05000000000001137
case6::36,case6,36,2618,0.0,130.85,130.85,0,0,0,0,0.04999999999998295,0.05000000000001137
case6::37,case6,37,2677,0.0,133.8,133.8,0,0,0,0,0.04999999999998295,0.05000000000001137
case6::38,case6,38,2670,0.0,133.45,133.45,0,0,0,0,0.04999999999998295,0.05000000000001137
case6::39,case6,39,2689,0.0,134.4,134.4,0,0,0,0,0.04999999999998295,0.05000000000001137
case6::40,case6,40,2696,0.0,134.75,134.75,0,0,0,0,0.04999999999998295,0.05000000000001137
case6::41,case6,41,2750,0.0,137.45,137.45,0,0,0,0,0.04999999999998295,0.05000000000001137
case6::42,case6,42,2703,0.0,135.1,135.1,0,0,0,0,0.04999999999998295,0.05000000000001137
case6::43,case6,43,2584,0.0,129.15,129.15,0,0,0,0,0.04999999999998295,0.05000000000001137
